Date, Zonal COMED price, System load forecast, Zonal COMED load foecast
2014-10-29 09:00:00,33.760277,86368.0,11252.0
2014-10-29 10:00:00,33.997456,87283.0,11320.0
2014-10-29 11:00:00,33.723646,87580.0,11384.0
2014-10-29 12:00:00,33.408442,87459.0,11366.0
2014-10-29 13:00:00,32.786840000000005,87488.0,11356.0
2014-10-29 14:00:00,32.478557,86971.0,11321.0
2014-10-29 15:00:00,31.418507,86470.0,11228.0
2014-10-29 16:00:00,31.948506,86722.0,11181.0
2014-10-29 17:00:00,30.666123,87249.0,11144.0
2014-10-29 18:00:00,41.092711,88890.0,11223.0
2014-10-29 19:00:00,42.520922,91181.0,11585.0
2014-10-29 20:00:00,35.452923,90052.0,11709.0
2014-10-29 21:00:00,32.447156,86264.0,11465.0
2014-10-29 22:00:00,27.49527,80475.0,10968.0
2014-10-29 23:00:00,24.236039,74493.0,10193.0
2014-10-30 00:00:00,23.548965,70698.0,9480.0
2014-10-30 01:00:00,23.330876,68228.0,9001.0
2014-10-30 02:00:00,22.746261,67052.0,8737.0
2014-10-30 03:00:00,22.285476,66795.0,8571.0
2014-10-30 04:00:00,21.89278,68287.0,8561.0
2014-10-30 05:00:00,25.62213,73156.0,8789.0
2014-10-30 06:00:00,37.250722,82131.0,9491.0
2014-10-30 07:00:00,51.104553,87708.0,10627.0
2014-10-30 08:00:00,41.588831,88398.0,11213.0
2014-10-30 09:00:00,41.825207,88319.0,11308.0
2014-10-30 10:00:00,41.222439,88311.0,11321.0
2014-10-30 11:00:00,40.24551,87843.0,11368.0
2014-10-30 12:00:00,35.811337,87069.0,11318.0
2014-10-30 13:00:00,35.849558,86569.0,11300.0
2014-10-30 14:00:00,33.871222,85645.0,11245.0
2014-10-30 15:00:00,32.692715,85006.0,11122.0
2014-10-30 16:00:00,32.258338,85170.0,10990.0
2014-10-30 17:00:00,31.662223,86044.0,10913.0
2014-10-30 18:00:00,41.220574,88369.0,11014.0
2014-10-30 19:00:00,45.930047,91134.0,11448.0
2014-10-30 20:00:00,40.040012,90609.0,11568.0
2014-10-30 21:00:00,33.381158,87292.0,11378.0
2014-10-30 22:00:00,30.316553000000003,81797.0,10893.0
2014-10-30 23:00:00,27.212472,76136.0,10165.0
2014-10-31 00:00:00,23.929354,72892.0,9548.0
2014-10-31 01:00:00,23.808836,70464.0,9053.0
2014-10-31 02:00:00,23.269431,69375.0,8787.0
2014-10-31 03:00:00,22.668617,69188.0,8625.0
2014-10-31 04:00:00,22.438478,70692.0,8626.0
2014-10-31 05:00:00,23.365597,75486.0,8860.0
2014-10-31 06:00:00,34.405566,84169.0,9551.0
2014-10-31 07:00:00,43.576846,89794.0,10715.0
2014-10-31 08:00:00,36.932564,90401.0,11322.0
2014-10-31 09:00:00,35.411196999999994,90128.0,11411.0
2014-10-31 10:00:00,36.069097,90066.0,11436.0
2014-10-31 11:00:00,36.30414,89316.0,11504.0
2014-10-31 12:00:00,32.956241,88258.0,11425.0
2014-10-31 13:00:00,31.885011,87507.0,11373.0
2014-10-31 14:00:00,30.677552,86353.0,11301.0
2014-10-31 15:00:00,28.537872,85361.0,11146.0
2014-10-31 16:00:00,27.384017,85240.0,11012.0
2014-10-31 17:00:00,27.242747,85702.0,10942.0
2014-10-31 18:00:00,31.974047,87779.0,11111.0
2014-10-31 19:00:00,34.018804,89961.0,11597.0
2014-10-31 20:00:00,33.862944,89413.0,11662.0
2014-10-31 21:00:00,32.255703999999994,86876.0,11445.0
2014-10-31 22:00:00,28.114471,82727.0,11065.0
2014-10-31 23:00:00,23.248921,77834.0,10428.0
2014-11-01 00:00:00,23.151802,73540.0,9842.0
2014-11-01 01:00:00,23.805448,70968.0,9334.0
2014-11-01 02:00:00,23.806813,69633.0,9033.0
2014-11-01 03:00:00,22.989273,69102.0,8830.0
2014-11-01 04:00:00,23.081055,69634.0,8761.0
2014-11-01 05:00:00,23.786155,71576.0,8814.0
2014-11-01 06:00:00,24.726816,75123.0,9089.0
2014-11-01 07:00:00,31.566372,79022.0,9579.0
2014-11-01 08:00:00,39.001435,82095.0,9890.0
2014-11-01 09:00:00,41.732439,84134.0,10107.0
2014-11-01 10:00:00,40.607532,84750.0,10279.0
2014-11-01 11:00:00,38.725277,84105.0,10315.0
2014-11-01 12:00:00,34.203423,82804.0,10233.0
2014-11-01 13:00:00,32.437695,81265.0,10120.0
2014-11-01 14:00:00,29.564981,79847.0,9884.0
2014-11-01 15:00:00,28.108048,79038.0,9723.0
2014-11-01 16:00:00,27.639418,79212.0,9612.0
2014-11-01 17:00:00,30.960537,79972.0,9614.0
2014-11-01 18:00:00,39.804133,83041.0,9869.0
2014-11-01 19:00:00,42.193441,85971.0,10477.0
2014-11-01 20:00:00,39.815412,85833.0,10609.0
2014-11-01 21:00:00,36.201057,83733.0,10532.0
2014-11-01 22:00:00,30.177959,80454.0,10262.0
2014-11-01 23:00:00,25.620682,76509.0,9821.0
2014-11-02 00:00:00,25.109759,74180.0,9344.0
2014-11-02 01:00:00,20.347631,71708.0,8845.0
2014-11-02 02:00:00,23.655585,71708.0,8845.0
2014-11-02 03:00:00,22.839397,70695.0,8621.0
2014-11-02 04:00:00,22.605595,70329.0,8465.0
2014-11-02 05:00:00,23.452293,70849.0,8422.0
2014-11-02 06:00:00,24.286397,72383.0,8450.0
2014-11-02 07:00:00,28.422457,75143.0,8621.0
2014-11-02 08:00:00,31.291844,77957.0,8802.0
2014-11-02 09:00:00,29.078554,80339.0,8892.0
2014-11-02 10:00:00,31.578826,81598.0,9089.0
2014-11-02 11:00:00,25.006622,81483.0,9236.0
2014-11-02 12:00:00,24.422265,80778.0,9319.0
2014-11-02 13:00:00,24.218353,80182.0,9346.0
2014-11-02 14:00:00,23.992448,79190.0,9358.0
2014-11-02 15:00:00,23.69899,78296.0,9282.0
2014-11-02 16:00:00,25.246978,77992.0,9228.0
2014-11-02 17:00:00,37.464212,79256.0,9218.0
2014-11-02 18:00:00,41.476346,82261.0,9431.0
2014-11-02 19:00:00,37.865911,86050.0,9892.0
2014-11-02 20:00:00,38.624145,89135.0,10317.0
2014-11-02 21:00:00,33.983971999999994,89660.0,10481.0
2014-11-02 22:00:00,30.099393,87214.0,10370.0
2014-11-02 23:00:00,14.736394,83274.0,10036.0
2014-11-03 00:00:00,20.027849,78437.0,9549.0
2014-11-03 01:00:00,21.922031,75580.0,8959.0
2014-11-03 02:00:00,22.473198,73999.0,8600.0
2014-11-03 03:00:00,18.520011,73787.0,8436.0
2014-11-03 04:00:00,19.802935,74346.0,8352.0
2014-11-03 05:00:00,24.692478,76619.0,8390.0
2014-11-03 06:00:00,47.187759,82442.0,8682.0
2014-11-03 07:00:00,62.50683299999999,92234.0,9474.0
2014-11-03 08:00:00,52.101011,97440.0,10630.0
2014-11-03 09:00:00,41.147054,97041.0,11224.0
2014-11-03 10:00:00,37.172113,95303.0,11381.0
2014-11-03 11:00:00,42.218832,93814.0,11429.0
2014-11-03 12:00:00,37.057846000000005,92068.0,11486.0
2014-11-03 13:00:00,35.871052,90407.0,11469.0
2014-11-03 14:00:00,33.355005,89160.0,11443.0
2014-11-03 15:00:00,33.561665000000005,87787.0,11413.0
2014-11-03 16:00:00,33.337162,86755.0,11303.0
2014-11-03 17:00:00,45.229554,87089.0,11216.0
2014-11-03 18:00:00,47.200098,89227.0,11277.0
2014-11-03 19:00:00,31.49512,92012.0,11532.0
2014-11-03 20:00:00,31.102877000000003,94035.0,11741.0
2014-11-03 21:00:00,28.20995,93673.0,11733.0
2014-11-03 22:00:00,26.337295,89991.0,11426.0
2014-11-03 23:00:00,18.405768,84360.0,10864.0
2014-11-04 00:00:00,18.457367,74240.0,9386.0
2014-11-04 01:00:00,19.801261,71984.0,8877.0
2014-11-04 02:00:00,19.562743,71015.0,8579.0
2014-11-04 03:00:00,13.22034,70962.0,8399.0
2014-11-04 04:00:00,15.036713,72746.0,8359.0
2014-11-04 05:00:00,15.287312,78004.0,8569.0
2014-11-04 06:00:00,22.837747,87127.0,9262.0
2014-11-04 07:00:00,35.57953,91973.0,10395.0
2014-11-04 08:00:00,35.237862,91617.0,11039.0
2014-11-04 09:00:00,35.865492,90525.0,11226.0
2014-11-04 10:00:00,34.436876,89904.0,11349.0
2014-11-04 11:00:00,34.61674,88910.0,11467.0
2014-11-04 12:00:00,33.145625,88003.0,11476.0
2014-11-04 13:00:00,33.342678,87436.0,11480.0
2014-11-04 14:00:00,31.65501,86593.0,11478.0
2014-11-04 15:00:00,30.820085,85904.0,11394.0
2014-11-04 16:00:00,31.89245,86450.0,11341.0
2014-11-04 17:00:00,42.825676,89022.0,11488.0
2014-11-04 18:00:00,44.922641,91492.0,11724.0
2014-11-04 19:00:00,36.19756,92674.0,11884.0
2014-11-04 20:00:00,35.566765000000004,91409.0,11798.0
2014-11-04 21:00:00,31.133024,87594.0,11521.0
2014-11-04 22:00:00,25.704659,81940.0,10984.0
2014-11-04 23:00:00,20.61583,76212.0,10222.0
2014-11-05 00:00:00,23.118048,71135.0,9491.0
2014-11-05 01:00:00,23.144035,68613.0,8984.0
2014-11-05 02:00:00,21.977636,67383.0,8686.0
2014-11-05 03:00:00,21.051315,67186.0,8517.0
2014-11-05 04:00:00,22.947753,68639.0,8478.0
2014-11-05 05:00:00,23.807583,73614.0,8697.0
2014-11-05 06:00:00,31.025453,82735.0,9387.0
2014-11-05 07:00:00,37.383858,88266.0,10496.0
2014-11-05 08:00:00,37.436747,88638.0,11047.0
2014-11-05 09:00:00,37.854446,88514.0,11212.0
2014-11-05 10:00:00,36.868415,88568.0,11306.0
2014-11-05 11:00:00,36.96584,88143.0,11369.0
2014-11-05 12:00:00,35.731552,87658.0,11354.0
2014-11-05 13:00:00,34.870721,87428.0,11327.0
2014-11-05 14:00:00,33.644065999999995,86883.0,11315.0
2014-11-05 15:00:00,31.9234,86415.0,11221.0
2014-11-05 16:00:00,34.439617,87329.0,11150.0
2014-11-05 17:00:00,49.244653,90016.0,11318.0
2014-11-05 18:00:00,49.167091,92161.0,11606.0
2014-11-05 19:00:00,38.208163,93102.0,11769.0
2014-11-05 20:00:00,37.65815,91390.0,11683.0
2014-11-05 21:00:00,33.541606,87561.0,11400.0
2014-11-05 22:00:00,26.505467,81829.0,10893.0
2014-11-05 23:00:00,22.607824,75918.0,10124.0
2014-11-06 00:00:00,23.609961,71148.0,9480.0
2014-11-06 01:00:00,23.21883,68513.0,8979.0
2014-11-06 02:00:00,21.24564,67186.0,8705.0
2014-11-06 03:00:00,20.504901,66778.0,8529.0
2014-11-06 04:00:00,21.38867,68115.0,8511.0
2014-11-06 05:00:00,22.569682,72858.0,8738.0
2014-11-06 06:00:00,35.136385,81577.0,9435.0
2014-11-06 07:00:00,36.762878,87356.0,10567.0
2014-11-06 08:00:00,37.52656,88505.0,11213.0
2014-11-06 09:00:00,39.013454,89051.0,11372.0
2014-11-06 10:00:00,40.137127,89555.0,11461.0
2014-11-06 11:00:00,38.556946,89502.0,11569.0
2014-11-06 12:00:00,37.305719,89102.0,11562.0
2014-11-06 13:00:00,35.652615000000004,88809.0,11556.0
2014-11-06 14:00:00,34.827047,88179.0,11537.0
2014-11-06 15:00:00,34.930226,87717.0,11448.0
2014-11-06 16:00:00,38.032878,88593.0,11381.0
2014-11-06 17:00:00,59.19064,91002.0,11443.0
2014-11-06 18:00:00,58.382789,93101.0,11674.0
2014-11-06 19:00:00,43.232134,93910.0,12000.0
2014-11-06 20:00:00,43.317291,92326.0,11965.0
2014-11-06 21:00:00,37.474187,88819.0,11701.0
2014-11-06 22:00:00,30.95933,83256.0,11209.0
2014-11-06 23:00:00,27.427025,77514.0,10478.0
2014-11-07 00:00:00,26.78932,74050.0,9929.0
2014-11-07 01:00:00,26.329345,71730.0,9430.0
2014-11-07 02:00:00,25.15997,70722.0,9147.0
2014-11-07 03:00:00,25.030761,70622.0,8997.0
2014-11-07 04:00:00,25.998739,72157.0,8975.0
2014-11-07 05:00:00,30.960435,76995.0,9189.0
2014-11-07 06:00:00,40.856227,85496.0,9859.0
2014-11-07 07:00:00,41.624673,90826.0,10908.0
2014-11-07 08:00:00,40.417024,91528.0,11429.0
2014-11-07 09:00:00,43.684249,91481.0,11561.0
2014-11-07 10:00:00,43.265968,91408.0,11618.0
2014-11-07 11:00:00,40.785315,90696.0,11645.0
2014-11-07 12:00:00,39.601795,89792.0,11571.0
2014-11-07 13:00:00,37.747308,88982.0,11477.0
2014-11-07 14:00:00,37.079679,88006.0,11415.0
2014-11-07 15:00:00,37.371379,87325.0,11288.0
2014-11-07 16:00:00,45.443431,88079.0,11218.0
2014-11-07 17:00:00,70.79868,90690.0,11404.0
2014-11-07 18:00:00,57.385836,93060.0,11701.0
2014-11-07 19:00:00,47.7057,93820.0,11979.0
2014-11-07 20:00:00,46.522923,92536.0,11844.0
2014-11-07 21:00:00,41.810183,89970.0,11543.0
2014-11-07 22:00:00,34.766439,86028.0,11144.0
2014-11-07 23:00:00,33.997265000000006,81297.0,10491.0
2014-11-08 00:00:00,27.425659000000003,77859.0,9851.0
2014-11-08 01:00:00,26.647814,75556.0,9296.0
2014-11-08 02:00:00,25.364887,74470.0,8964.0
2014-11-08 03:00:00,24.669084,74213.0,8761.0
2014-11-08 04:00:00,23.773013,75006.0,8679.0
2014-11-08 05:00:00,24.985052,77271.0,8722.0
2014-11-08 06:00:00,29.261743,80826.0,9023.0
2014-11-08 07:00:00,38.629377000000005,84188.0,9482.0
2014-11-08 08:00:00,41.657372,86358.0,9807.0
2014-11-08 09:00:00,40.815274,87017.0,10103.0
2014-11-08 10:00:00,38.92848,86435.0,10354.0
2014-11-08 11:00:00,35.787881,84994.0,10462.0
2014-11-08 12:00:00,30.832482,83165.0,10449.0
2014-11-08 13:00:00,29.312643,81289.0,10363.0
2014-11-08 14:00:00,28.650757,79913.0,10192.0
2014-11-08 15:00:00,28.159461,79352.0,10083.0
2014-11-08 16:00:00,31.320958,80516.0,10091.0
2014-11-08 17:00:00,47.91991,83743.0,10362.0
2014-11-08 18:00:00,44.264633,86566.0,10705.0
2014-11-08 19:00:00,40.636344,87875.0,11019.0
2014-11-08 20:00:00,40.52811,87177.0,10984.0
2014-11-08 21:00:00,37.866526,84974.0,10815.0
2014-11-08 22:00:00,32.26276,81614.0,10493.0
2014-11-08 23:00:00,28.292563,77668.0,10012.0
2014-11-09 00:00:00,27.981922,74209.0,9405.0
2014-11-09 01:00:00,27.789629,71779.0,8854.0
2014-11-09 02:00:00,26.26905,70824.0,8636.0
2014-11-09 03:00:00,25.656552,70494.0,8481.0
2014-11-09 04:00:00,25.490639,70978.0,8437.0
2014-11-09 05:00:00,25.414709,72657.0,8462.0
2014-11-09 06:00:00,24.823841,75502.0,8660.0
2014-11-09 07:00:00,23.61634,78034.0,8838.0
2014-11-09 08:00:00,28.786637,80156.0,8939.0
2014-11-09 09:00:00,32.421481,81065.0,9143.0
2014-11-09 10:00:00,30.336217,80701.0,9302.0
2014-11-09 11:00:00,30.047404,79953.0,9364.0
2014-11-09 12:00:00,28.833374,79455.0,9400.0
2014-11-09 13:00:00,27.884357,78616.0,9401.0
2014-11-09 14:00:00,27.268188,77967.0,9347.0
2014-11-09 15:00:00,27.176629,77799.0,9312.0
2014-11-09 16:00:00,29.635690000000004,79670.0,9332.0
2014-11-09 17:00:00,42.719371,83925.0,9621.0
2014-11-09 18:00:00,43.895367,87578.0,10201.0
2014-11-09 19:00:00,41.391581,89255.0,10547.0
2014-11-09 20:00:00,41.094655,88871.0,10613.0
2014-11-09 21:00:00,36.605763,86011.0,10435.0
2014-11-09 22:00:00,32.213904,81968.0,10084.0
2014-11-09 23:00:00,27.954473,77765.0,9568.0
2014-11-10 00:00:00,25.703915,73472.0,9023.0
2014-11-10 01:00:00,24.90549,71765.0,8661.0
2014-11-10 02:00:00,24.365047,71359.0,8487.0
2014-11-10 03:00:00,23.97965,71835.0,8405.0
2014-11-10 04:00:00,24.602573,73965.0,8440.0
2014-11-10 05:00:00,27.415595,79747.0,8726.0
2014-11-10 06:00:00,41.941024,89313.0,9515.0
2014-11-10 07:00:00,46.169212,94283.0,10649.0
2014-11-10 08:00:00,46.2273,94216.0,11241.0
2014-11-10 09:00:00,42.764045,92963.0,11412.0
2014-11-10 10:00:00,41.714940000000006,91878.0,11462.0
2014-11-10 11:00:00,40.592154,90532.0,11514.0
2014-11-10 12:00:00,36.34948,89276.0,11480.0
2014-11-10 13:00:00,34.061409999999995,88406.0,11441.0
2014-11-10 14:00:00,33.423555,87449.0,11421.0
2014-11-10 15:00:00,32.843131,86824.0,11332.0
2014-11-10 16:00:00,34.669742,87910.0,11285.0
2014-11-10 17:00:00,49.006023,91772.0,11493.0
2014-11-10 18:00:00,47.176567,94389.0,11869.0
2014-11-10 19:00:00,38.980238,94784.0,11974.0
2014-11-10 20:00:00,37.710028,93106.0,11839.0
2014-11-10 21:00:00,34.736162,89067.0,11500.0
2014-11-10 22:00:00,29.334014,83361.0,10934.0
2014-11-10 23:00:00,24.559313,77631.0,10144.0
2014-11-11 00:00:00,21.432106,72818.0,9410.0
2014-11-11 01:00:00,20.856734,70500.0,8909.0
2014-11-11 02:00:00,19.279966,69483.0,8632.0
2014-11-11 03:00:00,19.052138,69392.0,8465.0
2014-11-11 04:00:00,18.577574,71110.0,8441.0
2014-11-11 05:00:00,19.359626,76287.0,8659.0
2014-11-11 06:00:00,28.42531,85241.0,9331.0
2014-11-11 07:00:00,34.581695,90005.0,10401.0
2014-11-11 08:00:00,36.456582,90170.0,11098.0
2014-11-11 09:00:00,36.576987,89545.0,11288.0
2014-11-11 10:00:00,37.107869,89301.0,11416.0
2014-11-11 11:00:00,37.166893,88614.0,11545.0
2014-11-11 12:00:00,34.364557,88029.0,11540.0
2014-11-11 13:00:00,32.910545,87753.0,11568.0
2014-11-11 14:00:00,32.58195,87176.0,11592.0
2014-11-11 15:00:00,31.705364000000003,86673.0,11532.0
2014-11-11 16:00:00,32.21151,87754.0,11522.0
2014-11-11 17:00:00,45.84984,91295.0,11721.0
2014-11-11 18:00:00,45.868572,93424.0,12112.0
2014-11-11 19:00:00,41.205007,93534.0,12266.0
2014-11-11 20:00:00,39.237093,91441.0,12094.0
2014-11-11 21:00:00,33.596070000000005,87347.0,11831.0
2014-11-11 22:00:00,28.614803,81650.0,11313.0
2014-11-11 23:00:00,23.888253,75976.0,10592.0
2014-11-12 00:00:00,19.756001,72253.0,10210.0
2014-11-12 01:00:00,18.950089,69819.0,9747.0
2014-11-12 02:00:00,18.513189,68727.0,9515.0
2014-11-12 03:00:00,18.492488,68602.0,9376.0
2014-11-12 04:00:00,18.968406,70281.0,9394.0
2014-11-12 05:00:00,20.550235,75298.0,9671.0
2014-11-12 06:00:00,31.172261,84407.0,10420.0
2014-11-12 07:00:00,38.07714,89748.0,11501.0
2014-11-12 08:00:00,37.147286,90637.0,12011.0
2014-11-12 09:00:00,37.537584,90891.0,12141.0
2014-11-12 10:00:00,38.875607,91114.0,12206.0
2014-11-12 11:00:00,38.811857,90865.0,12239.0
2014-11-12 12:00:00,34.199065999999995,90391.0,12194.0
2014-11-12 13:00:00,32.362045,90123.0,12132.0
2014-11-12 14:00:00,32.505567,89535.0,12105.0
2014-11-12 15:00:00,31.198559000000003,89295.0,12012.0
2014-11-12 16:00:00,33.743634,90855.0,11988.0
2014-11-12 17:00:00,45.117249,95363.0,12368.0
2014-11-12 18:00:00,56.065388,97903.0,12878.0
2014-11-12 19:00:00,45.152615,98105.0,12987.0
2014-11-12 20:00:00,41.687940000000005,96488.0,12861.0
2014-11-12 21:00:00,34.03011,92963.0,12579.0
2014-11-12 22:00:00,29.488721,87477.0,12064.0
2014-11-12 23:00:00,24.314959,82003.0,11290.0
2014-11-13 00:00:00,24.183512,78507.0,10672.0
2014-11-13 01:00:00,23.225995,76431.0,10191.0
2014-11-13 02:00:00,22.081575,75706.0,9939.0
2014-11-13 03:00:00,22.744222,75889.0,9791.0
2014-11-13 04:00:00,23.045748,77969.0,9805.0
2014-11-13 05:00:00,27.38431,83581.0,10062.0
2014-11-13 06:00:00,39.521783,92734.0,10794.0
2014-11-13 07:00:00,47.322852000000005,97606.0,11851.0
2014-11-13 08:00:00,43.67707,97732.0,12321.0
2014-11-13 09:00:00,43.926871000000006,97150.0,12427.0
2014-11-13 10:00:00,44.500494,96654.0,12431.0
2014-11-13 11:00:00,45.221467,95846.0,12443.0
2014-11-13 12:00:00,37.326901,94935.0,12376.0
2014-11-13 13:00:00,35.885284000000006,94310.0,12307.0
2014-11-13 14:00:00,34.793408,93502.0,12251.0
2014-11-13 15:00:00,34.214331,93384.0,12134.0
2014-11-13 16:00:00,35.285321,95217.0,12105.0
2014-11-13 17:00:00,59.629776,99900.0,12430.0
2014-11-13 18:00:00,63.246101,102580.0,12904.0
2014-11-13 19:00:00,50.764828,102946.0,13087.0
2014-11-13 20:00:00,53.178321,101801.0,12997.0
2014-11-13 21:00:00,44.071546000000005,98405.0,12714.0
2014-11-13 22:00:00,35.632306,92973.0,12197.0
2014-11-13 23:00:00,29.420888,87453.0,11410.0
2014-11-14 00:00:00,27.74083,83746.0,10772.0
2014-11-14 01:00:00,27.327424,81691.0,10289.0
2014-11-14 02:00:00,26.911573,81012.0,10025.0
2014-11-14 03:00:00,27.168402,81302.0,9885.0
2014-11-14 04:00:00,28.698089000000003,83293.0,9897.0
2014-11-14 05:00:00,31.440469,88621.0,10133.0
2014-11-14 06:00:00,37.487037,97264.0,10826.0
2014-11-14 07:00:00,56.575383,101938.0,11818.0
2014-11-14 08:00:00,45.150068,101898.0,12267.0
2014-11-14 09:00:00,42.822792,100941.0,12422.0
2014-11-14 10:00:00,41.941535,99883.0,12453.0
2014-11-14 11:00:00,42.090451,98293.0,12436.0
2014-11-14 12:00:00,38.140208,96778.0,12341.0
2014-11-14 13:00:00,35.881137,95573.0,12235.0
2014-11-14 14:00:00,35.50281,94403.0,12163.0
2014-11-14 15:00:00,35.071192,93841.0,12039.0
2014-11-14 16:00:00,38.777359,95314.0,11998.0
2014-11-14 17:00:00,63.824164,99634.0,12335.0
2014-11-14 18:00:00,60.23914499999999,101894.0,12766.0
2014-11-14 19:00:00,47.342451,101952.0,12913.0
2014-11-14 20:00:00,50.642793,101032.0,12768.0
2014-11-14 21:00:00,42.641485,98433.0,12487.0
2014-11-14 22:00:00,37.669883,94386.0,12070.0
2014-11-14 23:00:00,32.257921,89643.0,11393.0
2014-11-15 00:00:00,30.896108,87618.0,10861.0
2014-11-15 01:00:00,31.487737,85444.0,10326.0
2014-11-15 02:00:00,30.696941,84604.0,10010.0
2014-11-15 03:00:00,29.912942,84528.0,9816.0
2014-11-15 04:00:00,29.348274,85444.0,9762.0
2014-11-15 05:00:00,30.030457,87894.0,9832.0
2014-11-15 06:00:00,31.341741,91408.0,10150.0
2014-11-15 07:00:00,35.380256,94163.0,10546.0
2014-11-15 08:00:00,37.479784,96199.0,10764.0
2014-11-15 09:00:00,38.931129,96556.0,11031.0
2014-11-15 10:00:00,38.322816,95546.0,11237.0
2014-11-15 11:00:00,33.682598,93758.0,11253.0
2014-11-15 12:00:00,31.776996,91696.0,11158.0
2014-11-15 13:00:00,29.990637,89560.0,10985.0
2014-11-15 14:00:00,29.495785,88095.0,10763.0
2014-11-15 15:00:00,28.915793,87620.0,10632.0
2014-11-15 16:00:00,30.534088,89429.0,10619.0
2014-11-15 17:00:00,34.867564,94058.0,10993.0
2014-11-15 18:00:00,39.658799,97196.0,11552.0
2014-11-15 19:00:00,38.2461,97823.0,11805.0
2014-11-15 20:00:00,35.879275,97368.0,11787.0
2014-11-15 21:00:00,33.170071,95152.0,11627.0
2014-11-15 22:00:00,31.427534,91848.0,11329.0
2014-11-15 23:00:00,28.339235,87963.0,10854.0
2014-11-16 00:00:00,29.572266,84253.0,10248.0
2014-11-16 01:00:00,28.642795,82125.0,9823.0
2014-11-16 02:00:00,26.452796000000003,81132.0,9547.0
2014-11-16 03:00:00,25.458711,80746.0,9384.0
2014-11-16 04:00:00,25.68704,81265.0,9316.0
2014-11-16 05:00:00,25.698396,82966.0,9346.0
2014-11-16 06:00:00,26.023282,85651.0,9531.0
2014-11-16 07:00:00,27.293666,87643.0,9688.0
2014-11-16 08:00:00,30.495068,89296.0,9707.0
2014-11-16 09:00:00,29.349759,89671.0,9955.0
2014-11-16 10:00:00,29.23748,88624.0,10176.0
2014-11-16 11:00:00,28.087266,87289.0,10272.0
2014-11-16 12:00:00,26.455066,86418.0,10313.0
2014-11-16 13:00:00,26.551419,85224.0,10283.0
2014-11-16 14:00:00,26.564809000000004,84428.0,10210.0
2014-11-16 15:00:00,26.532088,84386.0,10178.0
2014-11-16 16:00:00,27.869945,86741.0,10219.0
2014-11-16 17:00:00,34.372789000000004,92233.0,10596.0
2014-11-16 18:00:00,37.561132,95581.0,11220.0
2014-11-16 19:00:00,35.980674,96495.0,11555.0
2014-11-16 20:00:00,35.119253,96162.0,11582.0
2014-11-16 21:00:00,31.574469,93086.0,11392.0
2014-11-16 22:00:00,28.9269,88918.0,11050.0
2014-11-16 23:00:00,27.826081,84548.0,10539.0
2014-11-17 00:00:00,25.915994,80010.0,10209.0
2014-11-17 01:00:00,25.495249,78260.0,9884.0
2014-11-17 02:00:00,25.277278,77707.0,9717.0
2014-11-17 03:00:00,24.841176,78008.0,9648.0
2014-11-17 04:00:00,25.263429,80144.0,9737.0
2014-11-17 05:00:00,26.331813,85468.0,9987.0
2014-11-17 06:00:00,31.593394,94151.0,10697.0
2014-11-17 07:00:00,36.813141,98806.0,11664.0
2014-11-17 08:00:00,37.274966,99220.0,12141.0
2014-11-17 09:00:00,36.753155,98807.0,12313.0
2014-11-17 10:00:00,35.024753999999994,98403.0,12417.0
2014-11-17 11:00:00,33.497878,97545.0,12486.0
2014-11-17 12:00:00,30.914273,96523.0,12441.0
2014-11-17 13:00:00,28.962928,95579.0,12373.0
2014-11-17 14:00:00,28.418324,94751.0,12329.0
2014-11-17 15:00:00,28.154277,94334.0,12213.0
2014-11-17 16:00:00,28.994675,96104.0,12158.0
2014-11-17 17:00:00,37.152972,101110.0,12467.0
2014-11-17 18:00:00,41.147047,103913.0,13070.0
2014-11-17 19:00:00,38.477356,103955.0,13204.0
2014-11-17 20:00:00,36.884911,102495.0,13063.0
2014-11-17 21:00:00,33.52961,98653.0,12794.0
2014-11-17 22:00:00,28.942093,93246.0,12277.0
2014-11-17 23:00:00,27.376895,87878.0,11582.0
2014-11-18 00:00:00,28.298152,86399.0,11275.0
2014-11-18 01:00:00,27.397688,84991.0,10883.0
2014-11-18 02:00:00,27.804424,84810.0,10660.0
2014-11-18 03:00:00,27.772885,85630.0,10566.0
2014-11-18 04:00:00,28.645905,88317.0,10600.0
2014-11-18 05:00:00,27.570691,94635.0,10851.0
2014-11-18 06:00:00,31.981352,104416.0,11557.0
2014-11-18 07:00:00,59.141766,109125.0,12528.0
2014-11-18 08:00:00,48.296445,108949.0,12909.0
2014-11-18 09:00:00,48.32431,108076.0,13023.0
2014-11-18 10:00:00,46.761915,107468.0,13070.0
2014-11-18 11:00:00,42.034082,106539.0,13080.0
2014-11-18 12:00:00,37.584714,105558.0,13023.0
2014-11-18 13:00:00,36.005283,104980.0,12926.0
2014-11-18 14:00:00,35.445975,104163.0,12857.0
2014-11-18 15:00:00,36.302556,104010.0,12737.0
2014-11-18 16:00:00,38.843966,105987.0,12676.0
2014-11-18 17:00:00,67.785166,111491.0,13036.0
2014-11-18 18:00:00,91.966838,115281.0,13638.0
2014-11-18 19:00:00,72.553752,116221.0,13776.0
2014-11-18 20:00:00,69.99823,115254.0,13631.0
2014-11-18 21:00:00,43.012436,111372.0,13336.0
2014-11-18 22:00:00,35.34919,105795.0,12794.0
2014-11-18 23:00:00,29.7781,100606.0,12010.0
